0, 0, 0, 1, 0
1.0, 0.5356931993063125, 0, 1, 0
1.0, 0.5361044597501236, 0, 1, 0
1.0, 0.5363685682681265, 0, 1, 0
1.0, 0.5367295031559156, 0, 1, 0
1.0, 0.5371290880707296, 0, 1, 0
1.0, 0.5372921428722406, 0, 1, 0
1.0, 0.5377182996806341, 0, 1, 0
1.0, 0.538032935056883, 0, 1, 0
1.0, 0.538334083184118, 0, 1, 0
1.0, 0.5388182150330488, 0, 1, 0
1.0, 0.5390112638659488, 0, 1, 0
1.0, 0.5393782378204606, 0, 1, 0
1.0, 0.5395761179067387, 0, 1, 0
1.0, 0.5397526599572635, 0, 1, 0
1.0, 0.5401365432985986, 0, 1, 0
1.0, 0.5402210902327154, 0, 1, 0
1.0, 0.5405071406931439, 0, 1, 0
1.0, 0.5406420131832826, 0, 1, 0
1.0, 0.540881764132171, 0, 1, 0
1.0, 0.5410107988578111, 0, 1, 0
1.0, 0.5412825568603294, 0, 1, 0
1.0, 0.5413997147547485, 0, 1, 0
1.0, 0.5416555698815638, 0, 1, 0
1.0, 0.5417421298379216, 0, 1, 0
1.0, 0.5419007559905026, 0, 1, 0
1.0, 0.5421435264727522, 0, 1, 0
1.0, 0.5423065812742632, 0, 1, 0
1.0, 0.5423718031948676, 0, 1, 0
1.0, 0.5424992275027151, 0, 1, 0
1.0, 0.5426057163792574, 0, 1, 0
1.0, 0.5428227201768239, 0, 1, 0
1.0, 0.5430578411745581, 0, 1, 0
1.0, 0.5430590489879028, 0, 1, 0
1.0, 0.5432378053628926, 0, 1, 0
1.0, 0.5433340278260065, 0, 1, 0
1.0, 0.5436027662951634, 0, 1, 0
1.0, 0.5435610967347773, 0, 1, 0
1.0, 0.5436792611403167, 0, 1, 0
1.0, 0.5437432752475766, 0, 1, 0
1.0, 0.5437913864791335, 0, 1, 0
1.0, 0.5439645063918489, 0, 1, 0
1.0, 0.5439848379164817, 0, 1, 0
1.0, 0.5438558031908416, 0, 1, 0
1.0, 0.543838289897346, 0, 1, 0
1.0, 0.5439445774716642, 0, 1, 0
1.0, 0.5437750809989824, 0, 1, 0
1.0, 0.5437402557142152, 0, 1, 0
1.0, 0.5436458449711181, 0, 1, 0
1.0, 0.5436879171359524, 0, 1, 0
1.0, 0.5434626599471984, 0, 1, 0
1.0, 0.5433895872398546, 0, 1, 0
1.0, 0.5434006588621794, 0, 1, 0
0.999999798697776, 0.5431069589172356, 0, 1, 0
0.9999993960933278, 0.5430125481741386, 0, 1, 0
0.9999987921866554, 0.542735958918242, 0, 1, 0
0.9999979869777591, 0.5425511634765297, 0, 1, 0
0.9999971817688628, 0.5423619393858874, 0, 1, 0
0.9999955713510701, 0.541883443999231, 0, 1, 0
0.9999931557243811, 0.5415659903918448, 0, 1, 0
0.9999911427021401, 0.5411670093837032, 0, 1, 0
0.9999897335865715, 0.540683884045893, 0, 1, 0
0.999988525773227, 0.5403881710787082, 0, 1, 0
0.9999867140532103, 0.5394829149769861, 0, 1, 0
0.9999867140532103, 0.5390968173111861, 0, 1, 0
0.999986311448762, 0.5384999562167662, 0, 1, 0
0.9999865127509862, 0.5376252980531055, 0, 1, 0
0.9999865127509862, 0.5371361336485726, 0, 1, 0
0.9999873179598825, 0.5364104391307368, 0, 1, 0
0.9999879218665547, 0.5358598775478571, 0, 1, 0
0.9999877205643306, 0.5347951900846576, 0, 1, 0
0.9999883244710028, 0.5339710587792429, 0, 1, 0
0.9999895322843475, 0.5331384727804165, 0, 1, 0
0.9999895322843475, 0.5320405704502427, 0, 1, 0
0.9999899348887956, 0.531485378916209, 0, 1, 0
0.9999909413999161, 0.5306167598192709, 0, 1, 0
0.9999909413999161, 0.5295089936801166, 0, 1, 0
0.9999915453065883, 0.5289205872791086, 0, 1, 0
0.9999917466088124, 0.5283315769714282, 0, 1, 0
0.9999921492132605, 0.5269192405672294, 0, 1, 0
0.999992954422157, 0.5262879567924906, 0, 1, 0
0.9999933570266051, 0.525133287235124, 0, 1, 0
0.9999937596310533, 0.5245354196295838, 0, 1, 0
0.9999939609332773, 0.5239367468151471, 0, 1, 0
0.9999941622355015, 0.5227430246263075, 0, 1, 0
0.9999947661421738, 0.5215627896864818, 0, 1, 0
0.9999951687466219, 0.5206361955490065, 0, 1, 0
0.999995370048846, 0.5194253626711195, 0, 1, 0
0.9999955713510701, 0.5191062986459406, 0, 1, 0
0.9999959739555182, 0.5178201787362449, 0, 1, 0
0.9999965778621905, 0.5168464798783329, 0, 1, 0
0.9999967791644145, 0.5158959307761912, 0, 1, 0
0.9999967791644145, 0.5145526410348545, 0, 1, 0
0.9999971817688628, 0.5141754006669143, 0, 0, 1
0.5141754006669143, 0.9999971817688628, 1, 0, 0
0.9999973830710868, 0.5138500962727887, 0, 0, 1
0.5138500962727887, 0.9999973830710868, 1, 0, 0
0.999997584373311, 0.512189956830738, 0, 0, 1
0.512189956830738, 0.999997584373311, 1, 0, 0
0.999997584373311, 0.5111544581900312, 0, 0, 1
0.5111544581900312, 0.999997584373311, 1, 0, 0
0.9999979869777591, 0.51006259492658, 0, 0, 1
0.51006259492658, 0.9999979869777591, 1, 0, 0
0.9999983895822073, 0.5090923182064777, 0, 0, 1
0.5090923182064777, 0.9999983895822073, 1, 0, 0
0.9999981882799832, 0.5088614245554492, 0, 0, 1
0.5088614245554492, 0.9999981882799832, 1, 0, 0
0.999995370048846, 0.5087249416475178, 0, 0, 1
0.5087249416475178, 0.999995370048846, 1, 0, 0
0.9999921492132605, 0.508886184729012, 0, 0, 1
0.508886184729012, 0.9999921492132605, 1, 0, 0
0.9999865127509862, 0.5095577289485683, 0, 0, 1
0.5095577289485683, 0.9999865127509862, 1, 0, 0
0.9999798697775912, 0.5099051765873436, 0, 0, 1
0.5099051765873436, 0.9999798697775912, 1, 0, 0
0.9999728241997482, 0.5104893556416459, 0, 0, 1
0.5104893556416459, 0.9999728241997482, 1, 0, 0
0.9999532978840117, 0.5112575249287642, 0, 0, 1
0.5112575249287642, 0.9999532978840117, 1, 0, 0
0.9999422262616868, 0.5118304310585176, 0, 0, 1
0.5118304310585176, 0.9999422262616868, 1, 0, 0
0.9999257194793116, 0.5124435976330884, 0, 0, 1
0.5124435976330884, 0.9999257194793116, 1, 0, 0
0.9999067970702474, 0.5130336144518893, 0, 0, 1
0.5130336144518893, 0.9999067970702474, 1, 0, 0
0.999892102007889, 0.5134615829802996, 0, 0, 1
0.5134615829802996, 0.999892102007889, 1, 0, 0
0.999850835051951, 0.5142339796141238, 0, 0, 1
0.5142339796141238, 0.999850835051951, 1, 0, 0
0.9998244644605956, 0.514911965504851, 0, 0, 1
0.514911965504851, 0.9998244644605956, 1, 0, 0
0.9997825935979854, 0.5155029888347722, 0, 0, 1
0.5155029888347722, 0.9997825935979854, 1, 0, 0
0.9997503852421313, 0.5161916437433759, 0, 0, 1
0.5161916437433759, 0.9997503852421313, 1, 0, 0
0.9997087156817452, 0.5165833778714505, 0, 0, 1
0.5165833778714505, 0.9997087156817452, 1, 0, 0
0.9996296039076789, 0.5176929557306214, 0, 0, 1
0.5176929557306214, 0.9996296039076789, 1, 0, 0
0.9995905512762058, 0.5181440740148018, 0, 0, 1
0.5181440740148018, 0.9995905512762058, 1, 0, 0
0.9995170759644137, 0.5188057544253778, 0, 0, 1
0.5188057544253778, 0.9995170759644137, 1, 0, 0
0.9994456136748626, 0.5197420110696093, 0, 0, 1
0.5197420110696093, 0.9994456136748626, 1, 0, 0
0.9994216587101963, 0.5199759242539991, 0, 0, 1
0.5199759242539991, 0.9994216587101963, 1, 0, 0
0.9993024877935364, 0.5211410615270183, 0, 0, 1
0.5211410615270183, 0.9993024877935364, 1, 0, 0
0.9992545778642036, 0.521600030597938, 0, 0, 1
0.521600030597938, 0.9992545778642036, 1, 0, 0
0.9991601671211064, 0.5223263290224461, 0, 0, 1
0.5223263290224461, 0.9991601671211064, 1, 0, 0
0.9990750162803175, 0.5232531244621457, 0, 0, 1
0.5232531244621457, 0.9990750162803175, 1, 0, 0
0.9990043591996626, 0.5239164152905142, 0, 0, 1
0.5239164152905142, 0.9990043591996626, 1, 0, 0
0.998926857843389, 0.5246322459993699, 0, 0, 1
0.5246322459993699, 0.998926857843389, 1, 0, 0
0.9988302327758268, 0.5253937723130934, 0, 0, 1
0.5253937723130934, 0.9988302327758268, 1, 0, 0
0.9987531340240013, 0.5261981760005475, 0, 0, 1
0.5261981760005475, 0.9987531340240013, 1, 0, 0
0.9986665740676436, 0.5270068070347075, 0, 0, 1
0.5270068070347075, 0.9986665740676436, 1, 0, 0
0.9985796115068377, 0.5278220810422625, 0, 0, 1
0.5278220810422625, 0.9985796115068377, 1, 0, 0
0.9984880189948779, 0.5286611087122597, 0, 0, 1
0.5286611087122597, 0.9984880189948779, 1, 0, 0
0.99838716658061, 0.5295480463115897, 0, 0, 1
0.5295480463115897, 0.99838716658061, 1, 0, 0
0.9983012105309245, 0.5304134445729423, 0, 0, 1
0.5304134445729423, 0.9983012105309245, 1, 0, 0
0.9982275339169085, 0.5313239345324906, 0, 0, 1
0.5313239345324906, 0.9982275339169085, 1, 0, 0
0.9981488247472902, 0.5322144955718543, 0, 0, 1
0.5322144955718543, 0.9981488247472902, 1, 0, 0
0.9980594465597954, 0.5331543756561195, 0, 0, 1
0.5331543756561195, 0.9980594465597954, 1, 0, 0
0.997994425941415, 0.5340874114647656, 0, 0, 1
0.5340874114647656, 0.997994425941415, 1, 0, 0
0.9979187363051581, 0.5350548699537307, 0, 0, 1
0.5350548699537307, 0.9979187363051581, 1, 0, 0
0.9978551248023464, 0.5360315883450038, 0, 0, 1
0.5360315883450038, 0.9978551248023464, 1, 0, 0
0.9977750065171596, 0.5373158965346829, 0, 0, 1
0.5373158965346829, 0.9977750065171596, 1, 0, 0
0.9977236744500172, 0.5383352909974626, 0, 0, 1
0.5383352909974626, 0.9977236744500172, 1, 0, 0
0.9976791866584939, 0.5394335959320846, 0, 0, 1
0.5394335959320846, 0.9976791866584939, 1, 0, 0
0.997645367884847, 0.5404248080834921, 0, 0, 1
0.5404248080834921, 0.997645367884847, 1, 0, 0
0.997615373853458, 0.5414919111733806, 0, 0, 1
0.5414919111733806, 0.997615373853458, 1, 0, 0
0.99761054260008, 0.5422270668957486, 0, 0, 1
0.5422270668957486, 0.99761054260008, 1, 0, 0
0.9975886006576543, 0.543323962714802, 0, 0, 1
0.543323962714802, 0.9975886006576543, 1, 0, 0
0.9975797433597946, 0.5448615091023833, 0, 0, 1
0.5448615091023833, 0.9975797433597946, 1, 0, 0
0.9975761199197609, 0.5463223593425872, 0, 0, 1
0.5463223593425872, 0.9975761199197609, 1, 0, 0
0.9975660548085565, 0.5470840869585347, 0, 0, 1
0.5470840869585347, 0.9975660548085565, 1, 0, 0
0.9975678665285734, 0.5483681938459897, 0, 0, 1
0.5483681938459897, 0.9975678665285734, 1, 0, 0
0.9975592105329375, 0.5494962915097767, 0, 0, 1
0.5494962915097767, 0.9975592105329375, 1, 0, 0
0.9975541779773355, 0.5507548330147726, 0, 0, 1
0.5507548330147726, 0.9975541779773355, 1, 0, 0
